review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
1152649392,4,3.5,3.5,cbl2,American Brown Ale,4,4,Pete's Brown (Tribute Ale),6.3,12531
1269823700,4,4,4,irishking1977,Witbier,4,4,Blanche De Chambly,5,31
1078884766,4,3,3.5,merlin48,American Adjunct Lager,3,3,Pacífico,4.8,2755
1235035103,4,4,4.5,tai4ji2x,Altbier,4,4,Organic Münster Alt,5.1,80
1232007593,4,4,4,roadhouse,Rauchbier,4,4,Aecht Schlenkerla Rauchbier Weizen,5.2,1018
1168129493,3.5,3.5,4,akorsak,Lambic - Fruit,3.5,4,Cantillon Vigneronne,5,2558
1257805241,4,4,4,Ryan011235,American IPA,4,4.5,Hop Project #19,,51877
1252186610,5,3.5,4,Seru1,Märzen / Oktoberfest,4.5,5,Samuel Adams Octoberfest,5.3,102
1321141550,4,4,4,obrike,Weizenbock,4.5,4.5,Schneider Aventinus,8.2,224
1283449871,4,4.5,3.5,njmoons,Belgian Strong Dark Ale,2.5,4,Leute Bok,8.2,2497
1182758052,4.5,4.5,4.5,BretSikkink,American IPA,4,5,Two Hearted Ale,7,1093
1301358493,4,4,4,cjbeatty130,Russian Imperial Stout,4.5,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
1255821017,5,4,4,ChrisCage,English Strong Ale,5,5,Triple Matured Oak Aged Beer (Limited Edition),7.2,46016
1317419402,3.5,4.5,4,jayhawk73,Fruit / Vegetable Beer,3.5,3.5,Autumn Maple,10.5,44932
1170566568,4,4,4.5,Neehan,Dubbel,5,4.5,Ommegang (Abbey Ale),8.5,142
1316658241,4,4.5,3.5,BanditBrewingCo,Pumpkin Ale,4,4.5,Autumnation,6.8,73289
1162174966,4,3.5,4,brewcrew76,Altbier,4,3.5,Southampton Altbier,5,43341
1138249067,4,4,3.5,hanco005,English Brown Ale,3,4,Turbodog,5.6,6
1224650192,4,4,3.5,SShelly,English Barleywine,3.5,4.5,Horn Dog Barley Wine Style Ale,10.5,2678
1195150408,2.5,2.5,2.5,Phyl21ca,Belgian Strong Dark Ale,2.5,2.5,Biere De Noel,11,33134
1275704974,4,3,4,johnnnniee,English Stout,3.5,3,Belikin Stout,6.5,12334
1265581249,3.5,3,4,jonziefle,Maibock / Helles Bock,4,3.5,Sierra Nevada Glissade Golden Bock,6.4,55243
1289271690,3.5,4,4,perrymarcus,Belgian Strong Pale Ale,4,4.5,Matilda,7,4318
1059229528,3.5,3,3.5,jcalabre,American Stout,3,3.5,Chocolate Stout,6,1118
1172885157,4,3.5,4,alexgash,American IPA,4,4,Sunspot IPA (Brewmaster Reserve),6.5,24801
1235866162,4,4.5,4.5,biboergosum,American Strong Ale,4,4.5,Oaked Arrogant Bastard Ale,7.2,8951
1224290596,4,4,3.5,Kegatron,Pumpkin Ale,4,4,Pumpkin Ale,,14358
1235339935,4,4,4.5,schroederm,Russian Imperial Stout,4.5,4.5,Oak Aged Yeti Imperial Stout,9.5,19216
1167110028,4.5,4.5,5,jasonjlewis,American IPA,4,4.5,Sierra Nevada Celebration Ale,6.8,1904
1248219429,4,4,4,Wasatch,American Double / Imperial Stout,4,4,Black (黑),17.5,41092
1316557906,4,3.5,4,tvv375ia,Baltic Porter,3.5,4,Baltika #6 Porter,7,4694
1244254462,4,4,3.5,allengarvin,Altbier,4,4.5,84/09 Double Alt (25th Anniversary Beer),9.8,47886
1161538303,4,3.5,4,Bitterbill,American Stout,4,4,Organic Devout Stout,5.4,31177
1280605903,3.5,3.5,3,TMoney2591,American Stout,3.5,3,Jibber Jabber Java Stout,5.7,42196
1308252779,4,4,3,kevo237,Saison / Farmhouse Ale,4.5,4,Samuel Adams Rustic Saison,4.35,67044
1313980649,4.5,4,4,womencantsail,Belgian Strong Pale Ale,4,4,Provisions Series: Snickelfritz,9.5,52571
1141055955,5,4.5,4.5,francisweizen,Russian Imperial Stout,4,4,Berkshire Russian Imperial Stout,8.5,1112
1213153097,3.5,4,4.5,Ego,American Strong Ale,3,3,Brewer's Ale 2008,9,42808
1226182078,3.5,4,3,semihobo,Bière de Garde,2.5,3.5,Domaine DuPage French Style Country Ale,5.9,2961
1295584458,3,3.5,3.5,waltersrj,American Double / Imperial Stout,3,3,Mocha Death,7,50908
1237420259,4.5,4,4,rowew,Scotch Ale / Wee Heavy,4,4.5,Claymore Scotch Ale,7.7,47440
1295732331,3.5,4,4,kingcrowing,Quadrupel (Quad),3.5,4.5,Pannepot,10,34306
1325946674,3,4,3.5,BeerFMAndy,Fruit / Vegetable Beer,3,3,Shiner Ruby Redbird,4.01,67274
1278737408,4.5,4,4,Shakesbeere,Quadrupel (Quad),4,4,La Trappe Quadrupel (Koningshoeven / Dominus),10,1402
1233179369,2.5,2,2,bigaizsosexy,Light Lager,2.5,2.5,Coors Light,4.2,837
1115849917,4,2,2,jsp,American Adjunct Lager,3,3.5,Toña Cerveza,4.6,15936
1220232739,4.5,4,4,WillClark,American Double / Imperial IPA,4,4,Imperial IPA,8.7,41019
1261015517,4.5,4,4,Jayli,American Wild Ale,4,4.5,Samuel Adams Stony Brook Red (Barrel Room Collection),9,53774
1294802112,4,4,4.5,pmlondrigan,Gueuze,4.5,4,Drie Fonteinen Oude Geuze,6,6305
1189041465,5,4.5,4.5,OStrungT,Märzen / Oktoberfest,5,4.5,Samuel Adams Octoberfest,5.3,102
1195011113,2.5,3,3,cameraman,American IPA,2,2.5,BarrelHouse Boss Cox Double Dark IPA,8.6,30719
1282607106,4,4,3.5,Jwale73,Russian Imperial Stout,4.5,4,D.O.R.I.S. The Destroyer Double Imperial Stout,10.5,57110
1297205389,5,4.5,4,amcmaho1,American IPA,4.5,4.5,Stone IPA (India Pale Ale),6.9,88
1234732465,4,4,4.5,Biggness,American Pale Ale (APA),4,4.5,Fresh Hop Pale Ale,6.1,26233
1312479514,4,4.5,4.5,jhughb,American Strong Ale,4,3.5,Oaked Arrogant Bastard Ale,7.2,8951
1185494462,4,3.5,3.5,dragonglen,Dunkelweizen,4,4,Franziskaner Hefe-Weisse Dunkel,5,924
1224669940,3.5,4,3.5,koolk,English Porter,3,4,Robust Porter,5.2,27424
1249188260,4.5,4,4,paco1029384756,Russian Imperial Stout,4,4.5,Imperial Stout Trooper,9.2,34484
1193963704,4.5,5,4.5,ALESwhatCURESya,American Black Ale,4.5,4.5,Stone Sublimely Self-Righteous Ale,8.7,38470
1007082028,5,4,4,UmmmOk,Russian Imperial Stout,4,4,Berkshire Russian Imperial Stout,8.5,1112
1259271581,4,4.5,4,BeefyMee,Witbier,3.5,4.5,Winter White (Brewmaster Series),7.2,54085
1146008528,4,4,3.5,ypsifly,Belgian Dark Ale,3,4,Noire De Chambly / Chambly Noire,6.2,26072
1238879933,5,4,4,goblue3509,English Barleywine,3,5,Blithering Idiot,11.1,1566
1262673419,4,4,4,cratez,Irish Dry Stout,4,4,Keefe's Irish Stout,4.5,12514
1238545539,3,3,3,jwc215,Irish Red Ale,3,3,Harpoon Celtic Ale,5.4,47298
1208311059,5,5,4.5,jctribe25,American IPA,4.5,4.5,Big Eye IPA,7,709
1052131312,3.5,4,4,GreenCard,Tripel,4,4.5,La Fin Du Monde,9,34
1257721736,4,4,4,koopa,Belgian Strong Pale Ale,4,4.5,Scratch Beer 21 (Naked Elf),7.8,51194
1087961575,3,2,3.5,northyorksammy,American Pale Lager,3.5,3.5,Mill Street Original Organic Lager,4.2,8205
1228343533,4,4,4,Monkeyknife,American Double / Imperial Pilsner,4,4,Krampus (Imperial Helles Lager),9,43738
1281294935,5,4.5,4.5,kingcrowing,Hefeweizen,4.5,4,Weiss-K,5,43984
1247653273,5,4.5,4.5,sevopie,Hefeweizen,4,5,Sierra Nevada Kellerweis Hefeweizen,4.8,48434
1197173052,4,3.5,4,thepegjet,American IPA,4,4,Little Scrapper IPA,6,32353
1277653692,4.5,4.5,4,sisuspeed,American Strong Ale,5,4.5,Firestone 13 - Anniversary Ale,12,53872
1062675049,4,4.5,4,ImperialScott,American Barleywine,4,3.5,Sierra Nevada Bigfoot Barleywine Style Ale,9.6,2671
1173223511,4,4.5,3,barefootbrewer,American Pale Ale (APA),4,4,Sweetwater 420 Extra Pale Ale,5.4,751
1176340206,4,3.5,3.5,BuckSpin,Bière de Champagne / Bière Brut,4,4,Eisenbahn Lust,11.5,36065
1274837451,3.5,3,4,hooliganlife,American IPA,4.5,4,Schlafly American IPA,7.2,52766
1118951263,4.5,4,4.5,EPseja,Maibock / Helles Bock,5,4,Engel Bock Hell,7.2,13709
1286506339,4,4.5,4,ramseye4,American Pale Ale (APA),4,4.5,Sierra Nevada Pale Ale,5.6,276
1045251023,4,4,4,mickeymac,American Porter,3.5,4.5,Sierra Nevada Porter,5.6,279
1320449802,5,4.5,5,18alpha,American IPA,5,5,Big Sky IPA,6.2,5554
1147732368,4.5,4,3.5,kmo1030,English Bitter,3.5,4,Bluebird Bitter,4.2,828
1282857925,3.5,4.5,4,tommy78,American IPA,4,4,Sierra Nevada Torpedo Extra IPA,7.2,30420
1228458521,4.5,4,3,BarleyMine,Doppelbock,4.5,4,"Full Sail ""21"" - Anniversary Doppelbock",8,44750
1311713518,4,4,3,Nascartailgatefa,Kristalweizen,4.5,4.5,Franziskaner Club-Weisse Kristalklar,5,904
1267914637,3.5,4,4,cavedave,Russian Imperial Stout,4.5,4,Schlafly Reserve - Imperial Stout,10.5,33894
1325365636,1.5,1,1.5,woodychandler,American Adjunct Lager,1,1.5,OB Lager Beer,4.5,2762
1024418751,3,4,4.5,jackndan,American Porter,4,3.5,Bell's Porter,5.6,1287
1205118847,3.5,4,4,riboflavin88,American Pale Wheat Ale,3.5,4,312 Urban Wheat,4.2,17141
1236045154,4,4,4,taylorhamrick,American Barleywine,3.5,3.5,Old Ruffian Barley Wine,10.2,20931
1216386822,2.5,4,3.5,tendermorsel,American Double / Imperial Stout,3,3,Creme Brulee (Imperial Milk Stout),9.6,43687
1227559537,4,4,4,sholland119,American Double / Imperial Stout,4,4,Highland Imperial Black Mocha Stout,9.5,44929
1064962796,4,4,3.5,ngandhi,Märzen / Oktoberfest,4,3.5,Oktoberfest,5.4,1470
1257732961,4,3.5,4,IHasaFlavaFlav,Dubbel,4,4,Mad Abbot Abbey Ale,8,48454
1045226472,4,4,4,Rocko,Belgian Strong Dark Ale,4,4,Verboden Vrucht  / Fruit Defendu (Forbidden Fruit),9,2844
1314328533,4.5,4,4.5,TheRealBigC,Kölsch,4.5,4.5,Reissdorf Kölsch,4.8,2040
1290073184,2,2.5,3,Spikester,American IPA,2.5,2.5,Diamond Knot India Pale Ale,6.2,5519
1145918597,4.5,4.5,4,rowew,American IPA,4.5,4,Hop Ottin' IPA,7,611
1273627139,4,4,4,mdfb79,American Double / Imperial IPA,4,4,Founders Double Trouble,9.4,34146
1157780519,4,4,4,StoutHearted,Eisbock,3.5,4,Castle Eggenberg Urbock Dunkel Eisbock,9.8,7009
1300610184,1,2,2,MikeMilanoDesign,English India Pale Ale (IPA),2,1,Certified Organic I.P.A.,7.2,45978
1166497168,3.5,3.5,3.5,bruachan,Bière de Garde,3.5,3,Castelain Blond Biere De Garde,6.4,2360
1251771138,3.5,3.5,3.5,wagenvolks,American Pale Ale (APA),4,4,Tipperary Pale Ale,5,4674
1232677253,3.5,3.5,3.5,cbros,Scottish Ale,4,3.5,Odell 90 Shilling Ale,5.3,740
1289524595,4,4,4,Jdmpolk,American Double / Imperial Pilsner,4.5,4,Farmer's Tan Imperial Pale Lager,9,58688
1271648552,3.5,3.5,3.5,alleykatking,American Double / Imperial Stout,3.5,3.5,Thirteen,13.6,42355
1193797484,3.5,4,3.5,DaggerEyes,Belgian Strong Dark Ale,4,4.5,Hitachino Nest Extra High (XH),8,7728
1286120310,3.5,4,3.5,Reagan1984,English Strong Ale,4,4,Extra Special Oak (ESO),7.75,58246
1241478261,4,4,4,GbVDave,American Barleywine,4,4.5,Flying Mouflan,9.3,48224
1308426511,3.5,4,3.5,JohnnyP3,Belgian Dark Ale,4,3.5,Brun,6,46308
1230045334,3.5,3.5,4,LilBeerDoctor,American Amber / Red Ale,3.5,3.5,Blue Point Crop Circle Extraterrestri - Ale Amber Ale,6.7,22049
1236140670,3.5,3.5,3.5,woodske1,English India Pale Ale (IPA),3.5,3,Sierra Nevada India Pale Ale,6.8,1607
1174857711,4,4,4,cbl2,American Barleywine,4,4.5,Blue Point Old Howling Bastard,10,2820
1300680765,4,3.5,4.5,nickd717,American Blonde Ale,4.5,4,Spring Reign,6,47923
1128982528,2.5,4,3.5,AlexJ,English Barleywine,4,3.5,Samael's Ale,16.45,24357
1099964007,3,3.5,4,Rastacouere,English India Pale Ale (IPA),3.5,3.5,McNeill's Dead Horse IPA,5.7,1884
1254797400,4.5,4,4.5,projectflam86,Belgian Strong Dark Ale,4.5,4.5,Chimay Grande Réserve (Blue),9,2512
1217383697,4,4,4,deltatauhobbit,Extra Special / Strong Bitter (ESB),4,3.5,ESB,,42485
1191884415,4.5,4.5,4,BillyB,American Double / Imperial IPA,4.5,4.5,Pure Hoppiness,8,7597
1223406822,3.5,3.5,4,Viggo,American IPA,3.5,3.5,IPA,6.5,11565
1024656026,4,3.5,4,John1985,Vienna Lager,4,4.5,Samuel Adams Boston Lager,4.9,104
1313108592,2,1.5,2.5,tdm168,American Adjunct Lager,2,1.5,Utica Club,3.7,6239
1296447027,4.5,2.5,3,Kbogac,Scottish Ale,4,4,Belhaven Scottish Ale,5.2,1163
1277067858,3,3,3.5,Wasatch,American Pale Wheat Ale,3,3,Samuel Adams Coastal Wheat,5.3,52633
1054911115,4,3.5,4,WanderingFool,Altbier,3,3.5,Long Trail Ale,4.6,3128
1049105296,4.5,3,4,wofat,American IPA,4.5,4.5,Brutal Bitter Ale,5.8,361
1181055201,3,3.5,3.5,BBM,Munich Helles Lager,3,3.5,Southampton Golden Lager,4.5,4563
1212723265,1.5,1.5,2,andreasmwatt,Light Lager,1.5,1.5,Coors Light,4.2,837
1275508507,3.5,3,3.5,Kegatron,American IPA,3.5,3.5,Maelstrom IPA,7,57737
1228969570,3.5,3.5,4,yesyouam,Munich Dunkel Lager,3,3.5,Ayinger Altbairisch Dunkel,5,134
1310025145,4,3.5,4,emmasdad,American Pale Wheat Ale,4,3.5,Odell Easy Street Wheat,4.6,736
1049820413,4,3.5,3.5,tavernjef,Munich Dunkel Lager,3,4,Negra Modelo,5.4,667
1138072770,4.5,4,4,dirtylou,American Stout,4,4,Limited Edition (Bourbon Barrel Milkhouse Stout),,27757
1208131594,3.5,2.5,4,codyw,Irish Dry Stout,3,3.5,Dark Starr Stout,4.2,29995
1262918849,3.5,4,4.5,portia99,Saison / Farmhouse Ale,4,4.5,Saison Rue,8.5,42434
1275791602,3,2.5,3.5,RickS95,Vienna Lager,2.5,2.5,Dos Equis Amber Lager,4.5,171
1058900509,4,4,4.5,Jarod,American Stout,3.5,4,Stoudt's Fat Dog Stout,6,2324
1315618638,3.5,3.5,4,BeerImmediately,Belgian Strong Pale Ale,3,2.5,De Proef Signature Les Deux Brasseurs Ale (w/Jason Perkins),8.5,44743
1222550086,5,4.5,4.5,deaconsmith,American Strong Ale,4.5,5,Oaked Arrogant Bastard Ale,7.2,8951
1275676765,4,4,4,drabmuh,Keller Bier / Zwickel Bier,4,3.5,Tuppers' Hop Pocket Pils (Keller Pils),5,1191
1290031377,4,3.5,4,Haybeerman,American IPA,4,4,Samuel Adams Latitude 48 IPA,6,57252
1322967033,4,3.5,3.5,mikesgroove,German Pilsener,3.5,4,Edel-Pils,5.3,3325
1076884072,4,3,3.5,canoehornpoint,Fruit / Vegetable Beer,3,3.5,Raspberry Ale,3.9,42204
1285803258,4.5,5,4,davedahl,Quadrupel (Quad),4.5,5,Pannepot,10,34306
1205638464,2.5,4.5,4.5,DarkerTheBetter,American Double / Imperial Stout,3,2.5,Black (黑),17.5,41092
1274839268,3,2.5,2,beertunes,American IPA,3,3,Metolius Dolly Varden India Pale Ale,,39349
1171911467,4.5,5,4,bigbelcher,Weizenbock,4,4.5,Big Dog's Doppel Weizenbock,8.5,22155
1305469579,3.5,3.5,3.5,BeerThursdays,American IPA,4,3,Sumo IPA,7,69084
1314241720,5,4.5,5,mooseo,Belgian Strong Pale Ale,4.5,5,Duvel,8.5,695
1145678803,4,3.5,4.5,russpowell,Tripel,4,4,Chimay Tripel (White),8,1346
1145162740,2,5,4.5,trachy314,American Pale Ale (APA),5,4.5,Samuel Adams Boston Ale (Stock Ale),4.94,1193
1249478816,4,3.5,4,ColForbinBC,Tripel,4,4,Trade Winds Tripel,8.1,42878
1307398779,5,5,5,sepharious,Russian Imperial Stout,4,5,El Gordo,13.9,59949
1315237598,3.5,3.5,4,chinchill,American IPA,3.5,4,Firewater IPA,5.2,8950
1253398189,3.5,4,4,msubulldog25,Irish Dry Stout,4,3.5,Pale Horse Stout,4.4,49482
1290680766,4,4,4,wvsabbath,Scotch Ale / Wee Heavy,4.5,5,Founders Backwoods Bastard,10.2,35036
1262026964,3.5,4,4,beergod1,Belgian Strong Dark Ale,3,3.5,Gulden Draak Vintage,7.5,33803
1112897259,4,3.5,3.5,crookedhalo,Keller Bier / Zwickel Bier,3.5,4,St. Georgenbräu  Keller Bier,4.9,818
1239414436,4,4,4,johnnnniee,American Porter,3.5,4.5,Barrel Aged Smoke (Smoked Porter),7,35649
1307152959,3.5,3.5,3,MacQ32,American Pale Wheat Ale,3,3.5,Hop Sun (Summer Wheat Beer),5.1,17497
1047924805,4,4.5,4,OldFrothingSlosh,Dubbel,4,4,Trappistes Rochefort 8,9.2,1696
1143299542,4,4,4,jimbotrost,English India Pale Ale (IPA),4,4,Geary's Winter Ale,6,14050
1057069255,4,4,4,woemad,English Bitter,4,3.5,Crystal Bitter Ale,5.5,7360
1040399966,4,5,4.5,HopDuvel,American Double / Imperial IPA,4.5,5,Stone Ruination IPA,7.7,4083
1206545298,4,3.5,3.5,lordofthewiens,Witbier,4,4,Double White Ale,6.7,9755
1198546666,5,4,4,jbphoto88,American Double / Imperial Stout,4,4,Mephistopheles' Stout,16.8,28204
1275323809,4.5,3.5,4,Stigs,Kölsch,4,4,Captain's Kölsch,5.5,56786
1222215912,4.5,4,3.5,largadeer,Rauchbier,4.5,4.5,Terrapin RoggenRauchBier,5.7,43216
1304969927,4,4,4.5,chilly460,Foreign / Export Stout,4,3.5,Verdi Imperial Stout,8.2,43161
1163958014,3,3.5,3.5,Cresant,American Strong Ale,3.5,3.5,Double Bastard Ale,10.5,1056
1267207665,4.5,3.5,4,WesWes,Winter Warmer,4,4,Darkest Night,5.5,47084
1059890581,4,4,4,UncleJimbo,Fruit / Vegetable Beer,4,4,Kaffir Lime - Lemongrass Ale,4.2,11899
1080439070,4,3.5,4,Southernbrew,American Brown Ale,4,4,Hazelnut Brown Nectar,6.2,1339
1255190405,2.5,3.5,4,crhensel,Euro Pale Lager,3,2.5,James Boag's Premium Lager,5,3904
1265843448,4,4,3.5,KickbacksSteve,American Double / Imperial IPA,4,4,Hoppe (Imperial Extra Pale Ale),8,36179
1224209478,4.5,2.5,3,EnojysAnyBeer,American Adjunct Lager,4,3,Pacífico,4.8,2755
1244252697,3,5,5,JAStheAce,American Barleywine,3,4.5,Sierra Nevada Bigfoot Barleywine Style Ale,9.6,2671
1159315349,4,5,4.5,BlackAngus,Russian Imperial Stout,4.5,5,Bell's Expedition Stout,10.5,1444
1285645539,2,1.5,2.5,zeff80,Fruit / Vegetable Beer,3,1.5,Cherry Brown,,62164
1144531300,4,3.5,2.5,sacfly,American Double / Imperial IPA,4,4,XS Imperial India Pale Ale,9.5,358
1253662708,4,4.5,3.5,botham,English Porter,4,4.5,Unplugged Old English Porter,5.5,51761
1271645129,4.5,4,4.5,Josievan,Wheatwine,4,4.5,Harvest Dance,9.1,53764
1248574100,1,1,4,SLeffler27,Euro Strong Lager,2,2,Okocim Mocne,7.5,1554
1303178436,3.5,4,3.5,metter98,Flanders Red Ale,4,4,Kelso Flemish Red Ale,5.5,39524
1187901645,5,5,5,Kingpin,American IPA,5,5,Furious,6.2,28203
1229893702,4,3.5,4,BeerTruth,Extra Special / Strong Bitter (ESB),3.5,4,Gritty McDuff's Christmas Ale,6.2,708
1050605078,4,4,4,fattyre,Vienna Lager,3,3.5,Samuel Adams Vienna Style Lager,,6805
1294709138,4,4,4.5,koopa,American Double / Imperial Stout,4.5,4.5,Black Damnation II - Mocha Bomb,12,55554
1187470166,4.5,4.5,4.5,jjayjaye,American Double / Imperial IPA,4,4.5,Captain's Reserve Imperial IPA,9,28318
1316386358,4.5,4.5,4.5,amphion1065,Lambic - Fruit,4.5,4.5,Cantillon Pinot D'Aunis,6,59064
1294989638,3,3.5,4,rtepiak,American Dark Wheat Ale,3.5,3.5,Winter Session Ale,5,63180
1103856668,4.5,4,4,CRJMellor,American Amber / Red Ale,4,3.5,Cascazilla,7,18721
1307678028,3.5,3,3,champ103,Fruit / Vegetable Beer,2.5,3,LA-31 Grenade,,64360
1238983373,4,3.5,3.5,drtth,Witbier,3.5,3.5,Samuel Adams White Ale,5.2,8297
1279484925,5,4.5,4.5,seanyfo,English Bitter,4.5,4.5,Goldihops,3.8,15873
1228430490,4.5,4,4,SaCkErZ9,English Porter,4,4,Dark Star Porter,5.6,1123
1222746037,3.5,4,3.5,SirSketch,American IPA,4,4,India Pale Ale (IPA),6.5,2729
1323828625,4,3.5,4,TangTKE402,American Porter,4,4,Samuel Adams Holiday Porter,5.8,20564
1254951674,3.5,4.5,4.5,alcstradamus,American Barleywine,4,4.5,Old Ruffian Barley Wine,10.2,20931
1237424060,4.5,4,4.5,JohnQVegas,American Brown Ale,4,4.5,Bender,5.1,28165
1125551027,4,4.5,3,DogFood11,Belgian Strong Pale Ale,4,4,Don de Dieu,9,694
1155773950,3,3.5,4,StoneyDoc,Tripel,3,3,Bornem Triple,9,1672
1060793457,5,4.5,5,CrashWorship,American Porter,4.5,5,Stone Smoked Porter,5.9,90
1227172002,4,4,4,Deuane,Russian Imperial Stout,4,3.5,Darkness,10.3,33127
1296417244,4,3.5,3.5,corby112,American Strong Ale,4.5,4,Firestone 14 - Anniversary Ale,12.5,63116
1309908418,4,4,3.5,jcartamdg,Flanders Oud Bruin,3.5,4,Madame Rose,7,51983
1316472360,4,3.5,4,Tucquan,American Strong Ale,4,4,Great Lakes Nosferatu,8,1792
1220547334,4.5,3,3.5,GreenCard,English Bitter,4,3.5,Good Times,5,44627
1230686866,4,4,3.5,3Vandoo,American IPA,3.5,3.5,Harpoon IPA,5.9,311
1305160591,4,4,5,1Adam12,Russian Imperial Stout,4,4,Plead The 5th Imperial Stout,12,45073
1178069460,4,4,4,zeff80,American IPA,4,4,Odell IPA,7,35626
1300329799,3.5,3.5,4,Nesued,Saison / Farmhouse Ale,3.5,3.5,Saison Harvest Ale,6.5,32282
1318806711,4,5,4,woodychandler,American Brown Ale,4.5,5,Brown Ale,6.7,63958
1118597852,4,3.5,3,jimbotrost,Hefeweizen,4,4,Schneider Wiesen Edel-Weisse Mein Grunes,6.2,759
1090941177,4.5,4.5,4.5,NEhophead,Witbier,4,4,Half-E-Weizen,4.8,364
1256698007,4.5,4,4,ocelot2500,American IPA,4,4.5,Northern Hemisphere Harvest Wet Hop Ale,6.7,6549
1138145716,5,4,4.5,SetarconeX,Doppelbock,4.5,5,Ayinger Celebrator Doppelbock,6.7,131
1288127666,4,4,4,Thorpe429,Saison / Farmhouse Ale,4.5,4,Two Front Teeth Holiday Ale,9.75,46153
1228002271,4.5,4,4,TurdFurgison,Belgian Pale Ale,3.5,4.5,Dorée,4.8,1811
1092816008,4.5,4,4,Shades,American Amber / Red Ale,4.5,4.5,Red Rocket Ale,6.8,1655
1183535988,3.5,3,4,blitheringidiot,American Adjunct Lager,3,4,Grain Belt Premium,4.6,10364
1134858343,4,3.5,4,pentathlete,Hefeweizen,3,3.5,Baltika #8 Wheat,5,4700
1262936225,3.5,4,4,Pahn,American Double / Imperial Stout,4.5,4.5,Espresso Oak Aged Yeti Imperial Stout,9.5,42723
1247742525,4.5,4.5,4,CrazyDavros,American Double / Imperial IPA,4.5,4,Drikkeriget DIPA,10.1,49143
1204425592,4,3.5,4,icemonkey908,English Strong Ale,3.5,3.5,Diablo Dark Ale,7.5,6320
1311986375,4.5,4,3.5,JamnesCameron,American Pale Ale (APA),4,4,Plow Match Pale Ale,5.6,71506
1235711396,4.5,4,4,currysage1,American Amber / Red Ale,3.5,4,Tröegs Hopback Amber Ale,6,6322
1240416850,4.5,4.5,4,Fatduck,Belgian Pale Ale,4,4,Stone Soup,5.3,35281
1234689062,3,4.5,3.5,wiseguy142,American Brown Ale,2.5,3,Vanilla Bean Brown Ale,5,30821
1255060135,4,4.5,4.5,theghost3,American Double / Imperial Stout,4.5,3.5,Bourbon County Brand Stout,14.5,10672
1082934947,3.5,4,4,Quaffer,Russian Imperial Stout,4.5,4,The Czar,11.03,7850
1317780627,3,3.5,3.5,maximum12,Dubbel,3.5,3.5,Trader Joe's 2008 Vintage Ale,9,46229
1186928444,4,4.5,4.5,ultralarry2006,American Double / Imperial Stout,4,4.5,Mephistopheles' Stout,16.8,28204
1300125302,4,3.5,4,animalchin,English Brown Ale,3.5,4.5,Nut Brown Ale,5.4,1781
1310091603,4,4,4.5,ChainGangGuy,Dubbel,4.5,4,Lost & Found Abbey Ale,8,31656
1199003893,3.5,3,4,mattster,American Porter,4.5,4,State Pen Porter,6.4,36341
1282013574,3.5,4,3,PEIBeerGuy,American Pale Wheat Ale,3.5,4,Samuel Adams Summer Ale,5.3,103
1065495428,3.5,3.5,4,rastaman,German Pilsener,3,3.5,Weltenburger Pils,4.9,8555
1311094528,4,4,4,derbierTeufel,Dubbel,4.5,4.5,Trappistes Rochefort 8,9.2,1696
1218000481,4,4,2.5,phishgator,Weizenbock,3.5,3,Schneider-Brooklyner Hopfen-Weisse,8.2,37774
1279752759,4,4,4,armock,Extra Special / Strong Bitter (ESB),4,4,Anvil Ale ESB,5.5,2872
1177305537,4,4.5,3,flexabull,American IPA,4,4.5,Dark Horse Crooked Tree IPA,6,5385
1294381292,4.5,4,4.5,Urbancaver,Herbed / Spiced Beer,4,4.5,Dark Horse 4 Elf,11.5,14440
1307156671,4,3.5,4,emmasdad,American Double / Imperial IPA,4,3.5,Best Of Beer Camp: Double IPA - Beer Camp #29,8.5,68958
1132863054,4.5,4,4,GusterFan,Bière de Champagne / Bière Brut,4,4.5,DeuS (Brut Des Flandres),11.5,7661
1261348003,4.5,4,4,cpetrone84,Belgian Strong Dark Ale,4,4.5,Chimay Grande Réserve (Blue),9,2512
1320803591,5,5,5,nmbr0ne,American Double / Imperial IPA,5,4.5,Heady Topper,8,16814
1230220912,4,4,4.5,argock,Doppelbock,4.5,4.5,Thomas Hooker Liberator Doppelbock,8,15589
1314664163,4,4,4,kylehay2004,Irish Dry Stout,4.5,4,Hillsborough River Dry Stout (Patio Tools),5,71071
1267976629,4,4,3.5,klewis,Milk / Sweet Stout,4,4.5,ELEVEN,7.5,52043
1195367711,3.5,3,4,bunnyhustle,American Double / Imperial Pilsner,3.5,4,Samuel Adams Hallertau Imperial Pilsner,8.1,38591
1313021109,5,4.5,4,ShogoKawada,Quadrupel (Quad),4.5,4.5,'t Smisje BBBourgondier,12,7988
1260949881,4.5,4.5,4.5,JohnGalt1,American Double / Imperial Stout,4,4.5,Stoudt's Barrel Aged  Fat Dog (Imperial Oatmeal Stout),9,34362
1314653275,3,3,3,jmarsh123,American Blonde Ale,3,3,Lost River Summer Ale,4.9,72606
1270414254,4,4.5,4,movingtrain,Witbier,4.5,4,Troublette,5,2584
1152737512,4,4,4,Foxman,Kristalweizen,4,4,Weihenstephaner Kristallweissbier,5.4,760
